seqname,tax_id
937163,g__Streptococcus
9356,g__Anaerobiospirillum
574835,s__hamelinensis
2298477,c__SAR202
574839,o__MOB121
1005146,s__aureus
2326547,g__Acinetobacter
34151,g__Aequorivita
2078665,f__Chromatiaceae
2637751,o__Flavobacteriales
764521,p__GAL15
212902,o__Clostridiales
4472174,g__[Ruminococcus]
8994,f__Moritellaceae
4364243,f__Lachnospiraceae
349253,f__SHBZ1169
99743,f__[Melioribacteraceae]
45529,o__Bacteroidales
349254,f__Ruminococcaceae
349257,g__Lachnospira
350965,o__Clostridiales
350966,o__iii1-15
851733,g__Lactobacillus
254738,o__Rickettsiales
1129971,o__Clostridiales
156315,f__Sphingobacteriaceae
255367,g__Lactobacillus
1128083,c__Gemmatimonadetes
513664,s__stercorea
513667,g__PSB-M-3
2117250,o__iii1-15
1128087,f__Chitinophagaceae
4403358,c__ZB2
4403359,c__ZB2
4458846,c__SJA-4
4458847,o__Myxococcales
255281,g__Geobacter
4458848,f__0319-6G20
4458849,g__Desulfococcus
4463030,g__Dorea
4463032,o__pGrfC26
4463035,f__Ruminococcaceae
90050,c__OPB56
4463039,g__WCHB1-05
203826,c__Alphaproteobacteria
193946,g__Blautia
4390110,f__Pirellulaceae
4390113,o__CFB-26
484320,f__Actinomycetaceae
269913,f__Ruminococcaceae
269911,o__Clostridiales
565375,o__Myxococcales
4397466,c__OPB56
2856,g__Planctomyces
4308793,g__Fusobacterium
4477044,g__Blautia
217851,f__Simkaniaceae
544089,f__Isosphaeraceae
349874,o__Clostridiales
349877,f__Bacteriovoracaceae
349876,f__Christensenellaceae
268069,f__Dehalococcoidaceae
335418,g__Acinetobacter
4359104,o__iii1-15
268065,g__Rhodobium
4377525,g__Streptomyces
256394,g__Treponema
544085,f__Pirellulaceae
268061,s__multivorum
544086,f__Rhodobacteraceae
2450394,s__producta
365194,g__Blautia
4351849,o__Myxococcales
4015030,s__viride
288438,o__Clostridiales
1135345,o__Solibacterales
305009,f__S24-7
543739,g__Aquicella
826556,g__Pelobacter
540423,s__halotoleranse3
4296757,p__BHI80-139
4296754,c__OPB41
4296752,f__Dehalococcoidaceae
4296751,f__Dehalococcoidaceae
1108100,g__Arcobacter
195149,o__Clostridiales
263326,f__Dehalococcoidaceae
263327,s__gnavus
573830,f__koll13
252773,g__Sutterella
340397,g__Veillonella
188379,s__prausnitzii
340394,g__Paludibacter
2222982,f__Pirellulaceae
1144747,g__Chryseobacterium
340391,g__Fimbriimonas
4402482,o__Phycisphaerales
260058,o__Clostridiales
4402489,o__RF39
712016,o__Sediment-1
4017122,c__PRR-11
2315212,o__Bacteroidales
196984,f__S24-7
4028105,g__Wautersiella
195143,g__Clostridium
3956998,s__autotrophica
565537,g__Leuconostoc
3470775,c__MBGB
3470777,p__Crenarchaeota
3470776,o__104A5
196980,o__Clostridiales
161154,s__henricii
161155,o__Legionellales
178026,s__gnavus
178022,s__gnavus
4407507,f__Pirellulaceae
924247,g__Staphylococcus
4376695,c__Gemm-1
59537,s__caeni
925598,g__HTCC2207
2811777,o__OPB11
738206,f__Haliangiaceae
1119629,o__[Roseiflexales]
666506,c__Gemm-3
259983,s__gnavus
4405903,s__hiranonis
4357037,o__32-20
541771,g__Phaeobacter
258595,f__[Leptospirillaceae]
114184,g__SHD-231
114187,g__Pleomorphomonas
114186,g__Flexispira
259641,c__Gemm-1
259643,o__PHOS-HD29
227872,f__Pseudoalteromonadaceae
166689,f__Ruminococcaceae
166688,g__Desulfobacca
913399,c__BME43
1147219,o__MLE1-12
545051,f__Thermogemmatisporaceae
149800,f__Rikenellaceae
189024,o__Clostridiales
166686,g__Thiobacillus
331849,c__Betaproteobacteria
350149,f__S24-7
194430,f__Lachnospiraceae
193755,g__Ruminococcus
350143,f__Ruminococcaceae
350141,f__Coriobacteriaceae
294909,f__[Barnesiellaceae]
1099914,g__Peptoniphilus
46006,g__Lactobacillus
75475,g__Peptoniphilus
348398,o__Clostridiales
4316113,s__metagenomee1
348395,f__Comamonadaceae
348393,o__Clostridiales
1112139,o__Clostridiales
4299285,o__agg27
4299286,f__Chitinophagaceae
816696,f__Succinivibrionaceae
114725,f__Ruminococcaceae
114724,c__OP11-2
194297,g__Ruminococcus
114723,g__Thermotoga
2517610,o__OPB11
846011,f__LD19
840888,g__Sediminibacterium
802048,g__Rheinheimera
172587,g__Paracoccus
297109,g__Halothiobacillus
226049,g__Candidatus_Solibacter
4399295,o__Bacteroidales
320456,g__Butyrivibrio
939545,g__Planifilum
548079,o__RB41
294457,f__Ruminococcaceae
610162,f__Myxococcaceae
294451,g__Akkermansia
1142199,g__Ignatzschineria
1142195,c__0319-6E2
1142196,g__Candidatus_Solibacter
675022,f__OM60
4376351,f__Bacillaceae
2815106,o__iii1-15
2082,g__Prevotella
301089,o__Clostridiales
332303,o__Clostridiales
4328040,s__segnis
3229554,o__Clostridiales
4328043,s__firmus
4329310,c__TK17
292688,f__Ruminococcaceae
544851,g__Bacillus
533537,g__p-75-a5
292680,f__Lachnospiraceae
544859,f__Ruminococcaceae
1127681,f__Sphingomonadaceae
962476,g__Novosphingobium
4303858,g__Comamonas
737731,c__Alphaproteobacteria
4303855,g__Ruminococcus
4303856,f__Ruminococcaceae
578661,o__Bacteroidales
4303850,f__Ruminococcaceae
4303851,g__Ruminococcus
4303852,f__Ruminococcaceae
4303853,f__Neisseriaceae
494140,g__Paenibacillus
1062089,f__Saprospiraceae
798217,g__Tindallia_Anoxynatronum
1508909,f__Bartonellaceae
3746876,s__palmata
222184,g__Pseudomonas
222183,f__Sphingomonadaceae
3746871,s__perrieri
4459777,f__Bdellovibrionaceae
3326812,g__Aequorivita
668105,s__capsulatum
1113661,f__Desulfobacteraceae
4351472,s__halophiluse8
817565,f__Cryomorphaceae
185821,s__eutactus
185822,f__Ruminococcaceae
3326819,f__Erythrobacteraceae
3506423,s__fragilis
1143820,f__Comamonadaceae
809744,g__Paenibacillus
727354,f__HTCC2089
517377,o__Clostridiales
270880,o__Bacteroidales
2214196,f__Desulfobulbaceae
4335717,f__Coxiellaceae
99173,g__Coprococcus
347843,g__HTCC
144778,g__Coprococcus
347846,s__yabuuchiae
347847,g__Flavobacterium
99175,f__Ruminococcaceae
347849,f__Nitriliruptoraceae
2804605,o__Bacteroidales
202982,g__Gemmata
194219,f__Ruminococcaceae
335653,g__Prevotella
278629,g__Clostridium
676594,c__OS-K
194215,f__Ruminococcaceae
335658,f__Ruminococcaceae
194216,f__Rivulariaceae
108919,f__Helicobacteraceae
1111513,f__Pirellulaceae
108912,f__Helicobacteraceae
108911,g__Sulfurimonas
108910,f__SUP05
108916,f__SUP05
4301525,g__Kaistobacter
30168,g__Comamonas
532962,f__Thermomonosporaceae
569504,g__Mogibacterium
4165170,s__dissectum_var._obliquum
1111512,o__Clostridiales
537526,f__Rhodospirillaceae
113846,o__Clostridiales
2990427,f__Ruminococcaceae
107623,g__Dechloromonas
3368804,o__MSBL9
3368803,f__Dehalococcoidaceae
3368802,f__Dehalococcoidaceae
532966,f__Comamonadaceae
520638,g__Bacillus
810037,f__Cryomorphaceae
531596,g__[Prevotella]
4335864,g__Haemophilus
520632,g__Prevotella
1120160,f__Rhizobiaceae
4335861,o__[Roseiflexales]
520637,c__SAW1_B6
4350788,s__enterica
4336989,g__Glaciecola
3540120,f__Lachnospiraceae
166692,g__Proteus
4350665,f__Rhodocyclaceae
4423750,g__Sediminibacterium
757211,o__B97
4481414,o__[Saprospirales]
347267,g__Succiniclasticum
183288,g__Coprococcus
3614568,f__S24-7
822004,o__Rickettsiales
2309099,f__Rhodobacteraceae
756376,o__B110
3284221,f__Sinobacteraceae
183287,g__Blautia
183285,f__Pseudanabaenaceae
768237,p__Acidobacteria
350153,g__Clostridium
271750,o__Clostridiales
4309831,o__Solirubrobacterales
331020,o__Myxococcales
271759,g__Allobaculum
760005,g__Methylobacterium
760006,o__Stramenopiles
147090,f__VC21_Bac22
71882,o__SHA-20
4310916,f__Desulfobulbaceae
331850,g__Blautia
272482,f__Lachnospiraceae
4466616,s__parainfluenzae
272484,g__Ardenscatena
4466618,g__Erwinia
309788,g__DA101
189855,f__Lachnospiraceae
189854,o__Clostridiales
184391,g__Blautia
332182,g__Acinetobacter
4461343,g__Desulfococcus
184395,o__Clostridiales
184394,f__Lachnospiraceae
184397,o__Myxococcales
263828,f__Lachnospiraceae
793319,o__Myxococcales
2144662,g__Natronincola_Anaerovirgula
1016398,o__RF39
2144666,g__Alkaliphilus
4474546,s__YC89
275786,g__Anaerostipes
4372121,f__koll13
553357,o__SJA-15
342723,g__Bacillus
342724,f__Xanthomonadaceae
2111869,g__Bacillus
4306984,c__SJA-28
4306986,o__Bacteroidales
2275314,o__GCA004
239631,g__Caldicoprobacter
765979,f__Micrococcaceae
4306989,f__Chitinophagaceae
239634,f__Piscirickettsiaceae
524601,o__Euglenozoa
4083694,f__Saprospiraceae
4083693,f__C111
4083690,f__Chitinophagaceae
397065,g__Coprococcus
330772,f__S24-7
934594,s__epidermidis
272225,c__RB25
272220,g__Prevotella
132457,f__Ruminococcaceae
4437839,o__Acidimicrobiales
406491,g__Deinococcus
103628,g__Microbacterium
144545,f__[Kouleothrixaceae]
4301403,f__Thiotrichaceae
144547,g__Pseudomonas
2558689,g__Vogesella
4301404,f__Thiotrichaceae
4301407,g__Agrobacterium
144543,g__Treponema
103623,f__Helicobacteraceae
91557,f__Enterobacteriaceae
336539,o__Clostridiales
244210,o__OPB11
145637,f__Nitrosomonadaceae
2320623,f__Peptostreptococcaceae
145633,f__Rikenellaceae
244218,f__Syntrophobacteraceae
988385,g__Flavobacterium
136207,f__Phormidiaceae
136204,c__Alphaproteobacteria
136201,f__Acetobacteraceae
715527,f__Xanthomonadaceae
337093,g__Marinobacter
563572,f__Lachnospiraceae
1473,g__Nitrospira
2445338,f__Enterobacteriaceae
3998360,o__PK29
4387230,c__Anaerolineae
484439,s__anthropi
241798,g__Bacillus
643362,s__gasigenes
4375477,f__Hyphomicrobiaceae
241792,f__Rhodospirillaceae
643368,o__OPB11
276834,g__Lactobacillus
308848,g__Neisseria
817955,o__GCA004
3781846,f__D2
352812,f__Lachnospiraceae
911309,g__Staphylococcus
4105048,f__Rubrobacteraceae
698510,o__mle1-8
525955,f__Cryomorphaceae
1093533,g__Beggiatoa
323556,o__Stramenopiles
745883,g__Prevotella
1694018,f__Saprospiraceae
157059,g__Zymomonas
551191,f__SHA-31
281862,o__Bacteroidales
4345293,o__SB-34
861780,g__[Prevotella]
4454295,f__Enterobacteriaceae
101086,g__Dysgonomonas
1130732,g__Dokdonella
4396367,s__parainfluenzae
513114,g__Acinetobacter
4396361,f__AK1AB1_02E
4396362,g__Oleispira
4396363,f__Desulfobulbaceae
157052,f__Porphyromonadaceae
101088,o__Thermodesulfobacteriales
201992,f__NB1-i
647996,f__PAUC26f
3174795,p__PAUC34f
1120947,f__JTB38
667905,f__Thermovirgaceae
321950,o__Clostridiales
247740,o__DHVE3
3941595,o__Streptophyta
295767,f__Ruminococcaceae
236119,p__OP11
236118,f__NB1-i
236113,o__BPC076
182576,o__Clostridiales
336325,g__SMB53
4348746,p__NKB19
714692,g__WCHB1-84
610486,g__Curvibacter
821722,f__Lachnospiraceae
124653,g__Limnohabitans
592736,f__A4b
4426208,p__FCPU426
4365940,f__Ruminococcaceae
821725,g__Aquicella
4476464,g__Acholeplasma
821728,g__Kaistobacter
4426206,c__BD1-5
4393622,c__Betaproteobacteria
4476462,f__Acholeplasmataceae
4338798,f__Porphyromonadaceae
820091,f__Syntrophobacteraceae
820090,f__Aerococcaceae
4399488,g__Pseudidiomarina
4399489,g__Marinobacterium
1023267,g__Nannocystis
204709,o__Sva0725
1134398,o__Myxococcales
546107,g__Nostoc
905076,o__Actinomycetales
4323897,f__Oxalobacteraceae
249793,g__Marinobacter
1086672,s__aggregata
333726,g__Lactobacillus
141020,s__ferrodiazotrophum
141021,s__chlorochromatii
249799,f__OM60
134209,f__Micrococcaceae
856235,g__Prevotella
558016,o__Cardiobacteriales
558014,o__SBla14
134201,s__lividum
558019,o__Clostridiales
134207,f__Veillonellaceae
1924689,g__02d06
358461,g__Paracoccus
1848175,o__Bacteroidales
920506,g__Shimazuella
804119,g__Clostridium
804114,f__Rhodospirillaceae
289469,f__Lachnospiraceae
827371,f__SAR324
827376,o__Clostridiales
742140,g__Garciella
4004998,f__Lachnospiraceae
3931371,g__Weissella
538178,f__Rhodospirillaceae
4004991,g__Lachnospira
253232,f__Coxiellaceae
4004993,f__Ruminococcaceae
513316,o__Bacteroidales
200646,f__Propionibacteriaceae
200644,c__OP11-1
200645,o__BPC015
860073,g__Devosia
203594,o__Clostridiales
138436,g__Pelotomaculum
4469750,c__Anaerolineae
164530,g__Desulfomonile
164536,g__Geobacter
291830,f__Ruminococcaceae
237249,o__Bacteroidales
4414659,f__Christensenellaceae
4414658,f__Christensenellaceae
4349838,o__OPB11
980383,s__acnes
4349834,g__Candidatus_Xiphinematobacter
4448705,o__iii1-15
4349836,f__RB40
4349837,o__iii1-15
4414657,f__Ruminococcaceae
4414656,f__Ruminococcaceae
4414655,f__Comamonadaceae
4448703,f__PAUC26f
2715999,c__GN15
1125890,o__MBA08
802076,f__Verrucomicrobiaceae
4446565,f__Chitinophagaceae
4167922,g__Limnobacter
575243,c__Clostridia
324677,g__Flavobacterium
575241,f__Hyphomonadaceae
4398752,o__Phycisphaerales
353791,g__Dorea
353797,o__Rhodospirillales
4041568,s__carbonacea
2068900,o__JG30-KF-CM45
753230,g__Shuttleworthia
4419585,o__MIZ46
146557,g__Dialister
146556,o__Spirobacillales
146553,g__Geobacter
4482992,s__aidingensis
655314,f__Rhodobacteraceae
4419588,o__Flavobacteriales
197164,f__Ruminococcaceae
522752,g__Corynebacterium
141206,g__Pseudomonas
583223,f__Koribacteraceae
254805,o__Rhizobiales
265512,c__Spirochaetes
242669,f__Acetobacteraceae
242665,o__Chromatiales
662422,f__Ruminococcaceae
826029,f__Helicobacteraceae
316483,f__Alcaligenaceae
826022,g__KSA1
826025,g__Methylophaga
41628,f__Ruminococcaceae
417532,c__SJA-4
1135830,g__Schlegelella
591416,f__[Chthoniobacteraceae]
129771,g__Chroococcidiopsis
785364,o__Bacteroidales
540190,g__Shuttleworthia
540196,f__koll13
4468809,f__Lachnospiraceae
314421,f__Ruminococcaceae
314424,o__Clostridiales
275913,s__gnavus
314426,f__ACK-M1
4367517,f__Rhodospirillaceae
945519,g__Alloiococcus
4306773,g__Leptotrichia
262308,f__Lachnospiraceae
195876,g__Coprococcus
516416,f__Erysipelotrichaceae
99073,g__Labrys
862696,g__Spirosoma
777667,g__Granulicatella
262307,k__Bacteria
960705,g__Segetibacter
1012372,f__Erysipelotrichaceae
960702,g__Corynebacterium
844106,o__Methanobacteriales
1007211,f__SB-1
4332300,f__Helicobacteraceae
4344860,g__Roseburia
4330793,g__Planctomyces
4330792,g__Planctomyces
4330794,g__Planctomyces
4330796,o__agg27
4321630,o__Clostridiales
2495073,o__Bacteroidales
287855,f__Ruminococcaceae
287852,g__YRC22
2495075,o__WCHB1-41
778174,g__Treponema
738991,f__DHVEG-1
4324577,c__NPL-UPA2
770366,c__Deltaproteobacteria
161018,p__Planctomycetes
624363,g__Mesonia
161011,o__Actinomycetales
977686,f__[Weeksellaceae]
2318966,g__Limnobacter
580552,c__Gemmatimonadetes
86113,o__Flavobacteriales
2034243,o__Bacteroidales
95885,f__Bacteriovoracaceae
95883,f__Alcaligenaceae
1047081,f__Gaiellaceae
217526,g__Flavobacterium
577082,o__Clostridiales
577085,f__Cytophagaceae
149397,c__ZB2
838777,f__JTB38
2379148,f__Peptostreptococcaceae
149399,p__OctSpA1-106
150240,f__Legionellaceae
261658,f__DHVEG-1
4418215,f__Bacillaceae
318229,f__Clostridiaceae
4418212,g__Desulfotomaculum
4312850,f__Peptococcaceae
4312851,f__Peptococcaceae
158034,s__wittichii
158037,f__Ruminococcaceae
158036,f__JTB36
102049,g__Bifidobacterium
310419,f__Marinilabiaceae
312485,f__Ulvophyceae
215963,g__Clostridium
215965,f__Hyphomonadaceae
215966,c__Alphaproteobacteria
300401,o__Clostridiales
307703,f__Hyphomonadaceae
153914,f__Pelagibacteraceae
532225,g__CF-26
266153,g__Oscillospira
2242061,g__Flavobacterium
4326364,o__Chromatiales
322094,s__johnsonii
925027,f__Gaiellaceae
1109331,o__DTB120
99075,c__0319-6E2
160945,o__envOPS12
4326369,f__Haliangiaceae
1846181,o__agg27
1141995,o__WD2101
332316,o__Sva0725
358858,f__Lachnospiraceae
154494,f__Koribacteraceae
545473,f__Lachnospiraceae
545477,f__OM60
4325622,k__Bacteria
554733,f__Alcaligenaceae
732343,o__HA64
40387,f__Ectothiorhodospiraceae
2118746,c__PRR-11
1131858,f__Nocardioidaceae
830148,o__Lactobacillales
1131854,o__258ds10
4336149,f__Ruminococcaceae
581689,c__Deltaproteobacteria
1131851,o__Myxococcales
2805362,f__A4b
2805361,f__Saprospiraceae
4440511,p__Cyanobacteria
173100,f__Bacillaceae
4440514,o__11-24
97627,g__Hylemonella
3994882,f__Rhodobacteraceae
215388,g__Rhodoplanes
1777154,c__Acidobacteria-5
4456633,f__Ellin6075
148279,g__Blautia
148276,g__Inquilinus
674234,o__Bacteroidales
148273,g__Anaeromyxobacter
4433512,c__Ellin6529
4253691,o__Cytophagales
348404,o__Clostridiales
151267,f__Ruminococcaceae
348409,g__Spirochaeta
2057706,c__PRR-11
303710,c__Pla3
303711,c__Alphaproteobacteria
303714,c__Gammaproteobacteria
27938,s__meningitidis
227117,g__Treponema
353174,o__Bacteroidales
4443897,f__Cryomorphaceae
289047,g__Solibacillus
572751,f__Ruminococcaceae
210607,f__Gaiellaceae
210606,o__IS-44
2709964,o__Chromatiales
4303849,f__Ruminococcaceae
198740,f__Lachnospiraceae
542121,c__Deltaproteobacteria
227112,f__Flavobacteriaceae
542124,g__Corynebacterium
198749,g__Hyphomicrobium
618849,f__Bacillaceae
1922098,f__Lachnospiraceae
190516,f__Lachnospiraceae
1554351,o__iii1-15
190518,g__Oscillospira
190519,f__Aquificaceae
618844,g__Candidatus_Solibacter
4301277,g__Paracoccus
295253,f__Rhodobacteraceae
295251,g__Coprococcus
268361,s__pulmonis
798165,g__Salinibacter
798164,o__Clostridiales
608575,c__MB-A2-108
295258,f__Ruminococcaceae
564748,g__Dechloromonas
216600,o__Myxococcales
574974,g__Aquicella
883748,g__Bacillus
216604,c__TM7-1
216606,c__S085
564740,g__Candidatus_Portiera
761684,o__GCA004
731416,f__Bacteriovoracaceae
633056,s__raruse1
78222,o__Bacteroidales
278399,g__Devosia
195040,f__S24-7
195047,g__Oscillospira
4446916,g__Pandoraea
4446915,g__Paenibacillus
278392,f__Lachnospiraceae
4362268,g__Thalassobacillus
278390,f__Chitinophagaceae
278396,f__Saprospiraceae
278394,o__HTCC2188
2662075,o__TG3-1
2420649,f__VC21_Bac22
1137869,s__thermotoleranse3
550387,o__Myxococcales
1138512,s__wittichii
4443276,f__Pseudomonadaceae
4443279,p__NKB19
196581,f__Lachnospiraceae
290158,c__BME43
4306293,g__Flavobacterium
1138519,f__Comamonadaceae
524788,f__Flavobacteriaceae
3137030,o__Clostridiales
53447,f__Enterobacteriaceae
245141,g__Paenibacillus
54794,g__Streptococcus
223912,o__Sphingomonadales
49877,f__Micrococcaceae
4321547,g__Fusobacterium
4350239,o__iii1-15
571227,g__Sulfuritalea
3609803,f__Lachnospiraceae
710339,f__Ruminococcaceae
4345420,o__agg27
1128120,g__Streptomyces
157567,f__Erythrobacteraceae
255365,s__lacticum
194566,g__nsmpVI18
122879,c__THSCG
1128126,f__Pirellulaceae
331553,f__Coriobacteriaceae
293737,o__Clostridiales
62669,p__ZB3
185812,g__Blautia
4408928,o__Sphingomonadales
269890,s__D168
3911841,f__Ruminococcaceae
185814,f__Ruminococcaceae
160166,g__Desulfococcus
217959,f__Thermogemmatisporaceae
195674,f__Lachnospiraceae
504674,g__Anaerococcus
347714,f__Peptostreptococcaceae
79175,f__Helicobacteraceae
158863,g__Bacteroides
158860,o__Bacteroidales
3238150,o__Myxococcales
79171,g__Pseudoalteromonas
158864,o__Thermodesulfobacteriales
769294,f__lheB3-7
1030589,g__Selenomonas
521927,g__Bacteroides
1107148,f__Acetobacteraceae
1636835,g__Corynebacterium
1107143,o__Myxococcales
760122,f__C111
291202,f__Ruminococcaceae
291206,f__Ruminococcaceae
3096968,g__Euzebya
717262,o__Ellin6513
1088391,g__Planctomyces
4406557,o__IF025
1123810,f__Rhodobacteraceae
530958,c__OP8_2
175007,f__Lachnospiraceae
34447,f__Nakamurellaceae
4118087,f__Desulfarculaceae
529264,f__Pirellulaceae
4118088,f__Spirochaetaceae
4306617,f__Microbacteriaceae
106856,g__Halomonas
529263,f__[Mogibacteriaceae]
191660,s__prausnitzii
228825,f__Gemmataceae
499902,o__GMD14H09
1144467,g__Thiococcus
1144463,g__Veillonella
165074,o__Clostridiales
330208,o__Clostridiales
3634136,f__Micrococcaceae
258412,o__Clostridiales
188234,f__Lachnospiraceae
258411,o__Clostridiales
330201,o__Clostridiales
32849,g__Candidatus_Azobacteroides
340219,s__prausnitzii
1997391,g__Streptococcus
4467260,f__RB40
340210,f__Ruminococcaceae
340216,o__Stramenopiles
4354269,o__[Entotheonellales]
4354268,f__Trueperaceae
333951,f__Lachnospiraceae
4354267,g__Haemophilus
4354266,s__candicans
1027904,g__Macrococcus
2243510,g__Bacteroides
698192,f__Rhodobacteraceae
130348,g__Flexithrix
1099898,f__Sinobacteraceae
913654,o__Rhizobiales
4484442,p__Proteobacteria
4298050,f__Cytophagaceae
1106238,o__MSB-1E9
3227413,o__Bacteroidales
612504,f__Gaiellaceae
1106236,s__mobilis
509346,o__CL500-15
509341,o__BPC076
509342,f__Cytophagaceae
4334886,o__iii1-15
529846,f__Desulfobulbaceae
2426882,f__Flavobacteriaceae
816090,g__Pseudomonas
1681754,o__Bacteroidales
3250142,f__Flavobacteriaceae
355510,f__Ruminococcaceae
4479753,f__Hyphomicrobiaceae
4479752,g__Hyphomicrobium
959009,g__Streptococcus
25853,f__Micrococcaceae
98761,o__Clostridiales
98763,f__Lachnospiraceae
3888574,f__Rickettsiaceae
3888577,f__Moraxellaceae
166526,o__Bacteroidales
1908813,f__Symbiobacteriaceae
2660003,s__johnsonii
1075600,g__Agrobacterium
198711,g__Bacteroides
100849,c__SAR202
100848,g__Pelotomaculum
3458890,g__Sulfurimonas
4335536,c__Alphaproteobacteria
791522,f__Lachnospiraceae
4335535,f__Flavobacteriaceae
298149,o__Clostridiales
292167,f__Ruminococcaceae
298146,o__Bacteroidales
635097,o__Bacillales
298140,f__Ruminococcaceae
807622,o__11-24
807621,c__Alphaproteobacteria
3361687,g__Bacteroides
270890,o__Clostridiales
942880,f__Coriobacteriaceae
223139,o__Acidimicrobiales
1756274,g__Enterococcus
3804103,g__Deferribacter
3804102,f__Porphyromonadaceae
3804104,f__Spirochaetaceae
4459295,g__Geobacter
3804108,f__Desulfarculaceae
293134,f__Ruminococcaceae
631678,f__Sphingobacteriaceae
2529078,g__Guggenheimella
749724,o__E29
428705,s__equorum
278172,g__Sulfurimonas
1143784,s__dolichum
4389743,f__Pelobacteraceae
293135,g__CF231
4389748,o__Bacteroidales
4415235,p__CD12
1093808,g__Corynebacterium
444649,f__Planococcaceae
572075,c__BD7-11
749727,o__Sphingobacteriales
37526,c__TM7-1
2228269,f__Neisseriaceae
204126,g__Oscillospira
79951,c__Gemm-1
156012,f__Bacteroidaceae
2228264,g__Rubellimicrobium
2228266,s__chitinilytica
565862,f__Gaiellaceae
713085,o__Legionellales
317449,c__Alphaproteobacteria
688821,o__GMD14H09
688826,f__Cryomorphaceae
329032,o__RF39
720165,o__Ignavibacteriales
720169,c__SBRH58
329038,f__Veillonellaceae
521453,f__Flavobacteriaceae
551830,f__Rhodobacteraceae
521450,s__copri
270500,c__SBRH58
2186009,f__Desulfobacteraceae
1040172,f__Rhodocyclaceae
299231,f__Lachnospiraceae
299230,g__CF231
4358629,g__Bacteriovorax
222661,o__WD2101
143914,g__Treponema
222665,f__Acetobacteraceae
4335789,g__Tatlockia
1062325,g__Moraxella
106031,g__Syntrophomonas
698557,s__schneideri
4337970,f__[Barnesiellaceae]
449755,g__Corynebacterium
185989,o__Clostridiales
185988,g__Dorea
4428732,g__Paenibacillus
837380,f__Pelagibacteraceae
563835,o__agg27
285927,s__homiensis
4391138,c__MBGB
230232,g__Dorea
136283,g__Roseivirga
189085,o__Clostridiales
823251,f__Lachnospiraceae
886069,o__MSBL9
8290,g__Psychrobacter
189083,s__copri
34879,f__Methylophilaceae
1114023,g__Flavobacterium
552003,g__Desulfomonile
2307137,o__Streptophyta
757952,g__Desulfococcus
278702,f__OM60
2307130,c__Betaproteobacteria
278985,g__Methylophaga
133065,g__Lactobacillus
278983,o__CPla-3
1145787,g__Desulfitobacter
437137,g__Sutterella
616997,g__Haloferax
2499701,o__DH61
103128,o__Caulobacterales
225575,f__Desulfobacteraceae
274510,f__Rhodobacteraceae
225579,g__Treponema
103120,g__Nesterenkonia
552338,o__Myxococcales
647040,f__[Methanomassiliicoccaceae]
4413662,g__Streptomyces
591169,f__Flavobacteriaceae
4413665,s__olearia
561097,g__Pontibacter
591166,c__SAR202
561093,g__Psychromonas
3978731,s__kestanbolensis
238020,f__Ellin6075
238022,o__[Roseiflexales]
1068149,o__Acidimicrobiales
984386,o__Acidimicrobiales
814300,o__ArcA07
814301,c__TM1
366457,f__Rhodobacteraceae
2896107,g__Staphylococcus
945061,g__Corynebacterium
2896104,g__Arsenicicoccus
3963084,o__MSBL9
3963085,o__pGrfC26
4416103,g__Flavobacterium
4416105,g__Clavibacter
3963081,c__MBGB
724326,c__BS119
724327,o__iii1-15
136500,c__SB-5
136502,g__Candidatus_Xiphinematobacter
640777,o__AF420338
136507,g__[Ruminococcus]
239771,g__Clostridium
105809,f__Scytonemataceae
648540,s__sanguinise1
648543,f__Gaiellaceae
323242,o__Bacteroidales
295905,o__Clostridiales
1918929,s__luxurians
4381361,o__SJA-36
325839,f__D2
4381363,g__Rhodoplanes
325833,f__Pelobacteraceae
1019724,c__Gemm-1
2947807,f__Comamonadaceae
325836,o__Clostridiales
789275,g__p-75-a5
2947804,o__Myxococcales
1123314,c__Deltaproteobacteria
4058515,o__Clostridiales
4371358,g__Rhodococcus
950533,g__Porphyromonas
103787,o__Myxococcales
234071,f__Flavobacteriaceae
611039,g__Staphylococcus
184214,f__Ruminococcaceae
177952,g__Ruminococcus
527854,g__Paracoccus
4413081,c__OP11-4
1039594,f__Comamonadaceae
1112858,f__Armatimonadaceae
279663,f__Coxiellaceae
435795,f__Saprospiraceae
344230,g__Prevotella
646398,f__Rhodobacteraceae
564174,o__Acidimicrobiales
726785,f__Sphingobacteriaceae
1048878,s__paradoxus
587689,f__Syntrophaceae
224623,c__TM7-1
564172,o__Methylococcales
862101,s__pIVWA5
4431349,c__TM7-1
342685,o__YS2
342683,g__Ruminococcus
241616,c__0319-6E2
241617,c__Deltaproteobacteria
241614,g__Acaryochloris
241615,o__Rhizobiales
241611,o__Legionellales
1111506,f__Aerococcaceae
867624,f__Cytophagaceae
811846,f__Rhodobacteraceae
1111505,g__Thiothrix
86050,g__Prevotella
159222,g__Erythrobacter
1111500,c__Gemm-3
1111501,f__OCS155
4342690,f__Ruminococcaceae
287388,s__perfringens
224276,g__Treponema
276110,o__Clostridiales
204943,c__Betaproteobacteria
732089,f__OM60
287384,f__Ruminococcaceae
170604,g__Lawsonia
812790,s__palustris
526100,o__WD2101
224272,g__Oscillatoria
323299,f__Ruminococcaceae
3453734,g__Acinetobacter
177371,f__S24-7
4454552,g__Streptococcus
323291,o__Clostridiales
1879072,f__Clostridiaceae
